ID,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q5_1,Q5_2,Q5_3,Q5_4,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_n,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_n,Q12,Q13,Q14,A1,A2,A3,A4,A5,A6_1,A6_2,A6_3,A6_4,A6_5,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A7_9,A7_n,A8_1,A8_2,A8_3,A8_4,A8_5,A9,A10_1,A10_2,B1,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_n,B3_1,B3_2,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_n,B5,B6_1,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_3,B9_4,B10_1,B10_2,B10_3,B10_4,B10_5,B11_1,B11_2,C1,C2,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C4_7,C4_8,C4_9,C4_10,C4_11,C4_n,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C5_7,C5_n,C6_1,C6_2,C6_3,C6_4,C6_5,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C8_7,C8_n,C9,C10_1,C10_2,F1,F2,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F3_8,F3_n,F4,F5,F6,F7,F8,F9
300695,4,2,4,1,50,28,3,3,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,3,4,2,2,1,2,1,3,3,4,3,1,1,0,0,0,1,1,1,0,0,3,1,1,2,2,2,1,5,5,5,5,4,1,0,0,1,0,0,0,0,2,1,3,2,2,1,2,1,2,3,3,1,1,0,0,0,0,0,1,0,0,0,0,4,4,5,2,6,3,4,5,4,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,3,28,1,1,1,3,1,3,5,2,3,1,2,1,1,1,2,4,4,2,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,5,1,5,1,2,1,1,1,0,0,1,0,0,2,3,4,1,4,1,1,0,0,0,0,0,0,0,1,3,10,1,1,2
300696,7,2,4,2,60,23,3,2,3,3,2,2,3,2,2,3,2,2,3,4,3,2,2,4,4,2,2,2,2,1,1,3,5,4,1,0,1,0,0,0,0,0,0,0,3,2,2,2,2,1,5,3,5,5,1,5,1,0,1,0,0,0,0,0,2,3,3,2,3,1,3,1,4,4,4,3,3,0,0,1,0,1,0,0,0,0,0,2,3,5,2,4,3,5,5,4,0,0,0,0,0,1,0,2,2,1,1,0,0,1,0,0,2,14,1,2,4,4,1,3,4,2,2,1,3,2,1,1,1,4,4,2,1,1,,,,,,,,,,,,,0,1,1,0,0,0,0,0,3,5,5,5,2,2,1,0,0,0,1,1,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,3,3,4,1,1,5
300697,1,2,5,4,0,32,4,2,4,5,2,4,4,2,4,3,2,2,2,2,2,3,3,2,2,5,5,2,5,2,5,5,5,3,3,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,1,4,5,5,5,5,1,0,0,0,0,0,0,0,2,3,3,2,2,1,1,1,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,4,3,5,3,5,1,2,4,1,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,1,32,2,3,3,3,2,3,5,1,2,1,1,1,1,1,1,3,3,3,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,2,1,3,1,2,0,0,0,0,0,0,1,0,1,1,3,2,6,0,0,0,1,1,1,0,0,0,1,2,9,1,1,4
300698,10,1,5,1,40,7,1,2,2,4,1,1,2,1,1,2,1,2,3,2,2,2,2,3,3,2,2,3,2,5,3,3,5,5,5,0,0,0,0,0,0,0,1,0,2,1,2,1,2,2,1,5,5,5,5,5,0,0,0,0,0,0,1,0,1,3,4,2,2,3,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,3,3,4,2,5,2,3,5,5,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,4,7,1,1,1,4,4,4,4,2,2,1,1,1,2,1,2,3,3,2,1,1,,,,,,,,,,,,,1,1,1,1,1,0,0,0,2,5,2,5,5,2,0,0,0,0,0,0,1,0,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,2,6,1,5,2
300699,6,1,4,2,30,28,2,2,2,3,2,2,3,2,3,2,2,3,2,3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,1,0,0,0,0,0,0,0,0,3,1,2,2,2,2,3,4,5,5,5,5,1,0,0,0,0,0,0,0,3,3,4,3,2,2,2,4,1,5,2,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,5,2,2,3,5,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,3,27,2,2,2,4,4,4,2,2,1,1,2,2,2,2,3,5,5,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,4,3,4,2,2,0,0,0,0,0,0,1,0,2,2,3,1,5,1,1,0,0,0,0,0,0,0,4,2,6,1,1,2
300700,7,2,2,2,40,28,2,3,3,4,3,3,3,3,3,4,4,4,5,5,4,2,2,2,2,2,2,2,2,3,3,3,3,3,4,0,0,1,0,0,0,0,0,0,3,2,2,2,2,2,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,3,5,4,4,1,4,1,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,1,2,2,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,28,4,3,3,4,3,4,2,2,2,1,2,3,2,2,2,4,4,1,1,1,,,,,,,,,,,,,0,1,1,0,0,0,0,0,3,4,3,4,4,2,0,0,0,0,0,0,1,0,1,2,2,3,2,0,1,0,0,0,0,0,0,0,4,1,3,2,3,4
300701,9,2,5,2,60,28,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,1,1,2,2,2,3,3,3,3,3,1,0,0,0,0,0,1,0,0,2,2,2,1,2,1,3,2,5,5,4,5,1,0,0,0,1,0,0,0,2,3,3,2,3,3,1,1,99,99,2,4,2,0,0,0,0,0,0,0,0,1,0,2,3,4,3,4,2,3,4,4,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,4,28,1,1,4,4,4,4,4,2,3,1,2,1,1,2,1,3,5,2,2,99,,,,,,,,,,,,,1,0,1,1,1,1,0,0,3,5,2,5,4,2,1,1,1,0,1,1,0,0,1,2,4,1,2,1,0,0,0,0,0,0,0,0,1,3,4,4,,
300702,7,2,4,3,60,22,2,5,4,3,2,2,4,4,4,2,2,3,4,5,5,2,2,3,1,1,1,4,2,3,2,2,3,3,4,0,1,0,0,0,0,0,0,0,3,2,2,1,2,2,2,3,5,4,5,4,0,0,0,0,0,0,1,0,4,3,3,2,2,1,4,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,3,3,6,4,6,2,2,2,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,4,22,1,3,2,3,2,3,1,1,2,1,2,1,2,1,2,2,5,1,2,1,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,0,0,0,2,3,3,1,2,1,0,0,0,0,0,0,0,0,1,1,13,2,3,3
300703,4,2,2,1,50,2,1,2,1,3,1,2,2,2,3,3,2,2,2,3,3,1,1,3,3,1,2,3,4,2,2,2,5,3,4,0,0,0,0,0,0,0,1,0,3,1,2,2,2,2,1,3,5,5,5,5,1,0,0,0,0,0,0,0,2,2,3,2,2,1,2,1,1,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,7,1,5,4,5,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,4,2,1,1,1,4,4,4,3,1,1,1,1,1,1,1,3,4,4,1,2,1,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,2,1,2,3,2,1,0,0,0,0,0,0,0,2,1,2,1,4,1,1,0,0,0,0,0,0,0,1,2,8,1,1,1
300704,5,2,4,1,80,28,3,3,2,2,4,2,4,2,2,1,2,2,2,3,4,2,2,3,3,2,1,2,2,2,2,2,4,4,3,0,0,0,0,0,0,0,1,0,2,2,1,2,2,2,3,5,5,5,5,1,1,1,0,1,0,0,0,0,2,2,3,2,2,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,99,99,1,0,0,0,0,0,0,4,10,1,2,2,2,2,3,5,2,2,1,3,1,1,3,1,5,5,1,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,3,1,2,1,1,0,0,1,0,0,0,3,3,3,1,3,1,1,0,0,0,0,0,0,0,4,2,6,4,,
300705,5,2,5,2,60,14,1,1,3,4,2,1,1,1,1,5,3,2,2,5,2,2,3,3,3,2,1,1,1,4,2,2,4,2,2,0,1,0,0,0,0,1,0,0,3,1,1,1,2,1,1,4,5,5,4,4,1,0,1,0,0,0,0,0,1,4,4,3,2,1,1,1,1,5,4,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,4,2,5,4,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,2,14,1,1,1,4,4,4,4,2,1,1,2,3,2,2,2,4,4,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,1,5,2,5,2,2,1,1,0,1,1,1,0,0,1,3,2,3,3,0,1,0,0,0,0,0,0,0,5,1,3,2,3,9
300706,8,2,4,1,50,1,2,3,2,3,2,1,2,2,1,2,3,1,1,1,2,2,2,3,4,2,1,3,1,1,3,3,4,3,3,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,3,5,5,5,4,1,0,0,0,1,1,0,0,2,3,3,1,1,3,2,1,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,4,1,4,4,3,3,5,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,1,1,1,4,4,4,4,2,1,1,1,1,2,1,1,1,3,5,1,2,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,3,5,3,4,4,2,1,0,0,0,0,0,0,0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,4,2,6,2,3,5
300707,3,1,2,1,50,40,1,2,3,3,2,2,3,3,3,2,2,3,5,5,5,1,1,1,2,2,2,2,2,3,3,2,2,3,3,0,1,0,1,1,0,0,0,0,1,2,2,1,2,2,1,5,5,5,5,5,1,0,0,0,0,1,0,0,1,3,4,1,4,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,7,1,5,2,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,4,40,1,2,1,4,4,4,3,1,2,1,1,1,1,1,1,5,5,1,1,4,,,,,,,,,,,,,0,0,1,1,0,0,0,0,3,4,5,5,3,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1,1,0,0,0,0,0,0,0,4,1,6,1,5,5
300708,7,1,3,1,30,45,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,1,99,1,1,2,2,2,3,5,5,5,5,5,1,0,0,0,0,0,0,0,2,3,4,2,2,2,2,4,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4,1,4,1,4,4,5,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,4,45,1,2,4,2,3,3,3,2,2,1,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,4,5,5,5,4,2,0,1,0,0,0,0,0,0,2,1,3,1,4,1,1,0,0,0,0,0,0,0,1,1,6,1,1,2
300709,4,1,3,2,50,15,3,4,3,3,3,2,3,3,4,3,3,2,3,2,3,3,3,3,3,4,4,3,3,3,3,2,4,4,4,0,0,0,0,0,0,0,1,0,3,1,1,2,2,2,1,4,5,5,5,4,1,0,0,0,0,0,0,0,2,2,2,2,3,3,3,1,2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,3,2,2,3,4,1,5,5,5,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,3,15,2,2,3,3,2,2,3,2,1,1,1,1,2,1,1,5,5,1,2,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,4,5,3,5,4,2,0,0,0,1,0,0,0,0,2,1,2,1,5,1,1,0,0,0,0,0,0,0,1,1,6,1,1,8
300710,4,2,3,1,40,39,1,1,2,4,1,1,2,1,1,1,1,3,5,5,2,1,2,3,3,3,1,2,1,2,3,3,4,4,5,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,3,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,4,5,2,4,1,5,5,2,0,0,0,0,0,1,0,2,2,1,0,0,0,1,0,0,4,39,1,1,1,2,2,3,3,2,2,1,2,1,1,1,2,4,4,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,1,1,5,3,2,1,1,1,0,0,0,0,0,2,2,3,1,4,1,1,0,0,0,0,0,0,0,4,3,9,2,6,3
300711,7,1,5,2,25,27,3,3,3,4,3,2,2,3,4,4,3,3,2,3,2,2,3,2,2,3,3,3,3,4,3,3,4,4,3,0,0,0,0,0,0,0,1,0,3,1,1,2,1,1,1,4,4,4,4,3,1,0,0,0,0,0,0,0,3,4,3,2,2,3,2,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,4,1,4,1,7,1,2,3,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,4,27,1,3,3,2,2,4,5,2,4,1,2,2,2,2,2,5,5,1,5,99,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2,4,2,4,4,2,0,0,0,0,0,0,1,0,3,3,3,1,4,1,1,0,0,0,0,0,0,0,1,3,7,1,1,1
300712,6,2,4,1,70,12,1,1,1,3,3,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,1,0,1,0,0,0,0,0,0,2,1,1,2,2,2,5,4,5,4,4,1,1,0,0,0,0,0,0,0,2,3,2,3,3,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,4,5,5,4,4,2,2,4,3,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,4,12,2,1,3,4,4,4,4,2,3,1,3,1,2,2,2,5,5,1,1,1,,,,,,,,,,,,,1,1,1,1,1,0,0,0,4,5,5,5,2,2,0,1,0,1,1,0,0,0,2,3,3,1,4,1,1,0,0,0,0,0,0,0,1,2,7,2,3,3
300713,4,2,4,1,90,11,1,1,1,1,1,1,3,1,2,2,2,2,1,1,2,2,3,2,1,1,1,1,1,1,3,3,4,4,2,0,0,0,1,0,0,0,0,0,2,1,1,1,2,1,4,4,4,4,4,1,0,0,0,0,0,0,1,0,1,3,3,3,3,2,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,1,0,4,4,7,7,4,2,4,5,2,0,0,0,0,0,1,0,4,2,1,1,0,1,0,0,0,1,11,1,1,1,2,3,3,5,2,1,1,2,2,3,2,1,5,3,1,1,1,,,,,,,,,,,,,1,0,1,0,0,1,0,0,4,5,5,5,5,2,1,1,0,1,1,0,0,0,2,99,99,1,4,1,1,0,0,0,0,0,0,0,1,2,13,4,,
300714,3,1,2,2,65,40,2,3,2,4,3,2,2,2,2,2,2,2,2,4,2,1,2,3,3,2,2,2,2,2,2,2,4,2,4,0,1,0,0,0,0,0,0,0,4,2,2,2,2,2,1,4,5,5,5,4,1,0,0,0,0,0,0,0,2,3,3,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,3,2,4,3,3,2,4,5,4,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,2,40,1,1,1,3,3,3,4,2,2,1,3,1,1,2,2,4,3,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,3,4,2,2,5,2,1,0,0,0,0,0,0,0,1,1,5,1,5,1,1,0,0,0,0,0,0,0,2,3,7,1,1,3
300715,8,2,4,2,50,33,1,3,2,4,2,4,3,2,4,3,3,1,3,3,3,3,2,3,4,2,2,3,2,2,3,4,3,3,4,0,0,0,0,0,1,0,0,0,4,1,2,2,2,2,4,4,5,4,4,1,1,0,0,0,0,0,0,0,1,4,3,2,1,2,1,1,1,2,2,4,5,0,1,0,0,0,0,0,0,0,0,4,2,4,3,5,4,5,5,4,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,4,32,1,3,2,4,4,2,4,2,2,1,2,3,2,1,3,3,3,2,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,2,1,5,1,4,2,1,1,0,0,0,0,0,0,2,2,5,1,2,1,0,0,0,0,0,0,0,0,1,2,9,4,,
300716,4,1,3,3,55,23,4,3,3,4,2,4,3,4,5,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,2,4,3,5,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,4,5,5,5,5,1,0,0,1,1,0,0,0,2,3,4,3,3,3,3,4,3,5,5,1,2,1,0,0,0,0,1,1,0,0,0,3,4,2,4,5,2,2,5,5,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,3,1,3,3,3,3,2,4,3,2,1,1,1,1,1,1,1,3,2,1,2,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3,2,2,2,2,2,0,0,0,0,0,0,1,0,2,3,2,1,7,1,1,0,1,0,0,0,0,0,1,1,8,1,1,8
300717,10,1,4,2,90,13,1,1,2,3,1,2,3,1,3,1,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,0,0,1,1,0,0,0,0,0,2,1,2,2,2,2,1,5,5,5,3,5,1,0,0,0,0,0,0,0,3,4,4,3,3,3,4,1,2,3,3,3,2,0,0,0,1,0,0,0,0,0,0,1,1,3,4,4,4,4,4,3,0,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,2,27,1,1,2,2,3,2,5,2,2,1,2,2,2,2,1,3,4,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,5,5,5,5,4,2,0,1,0,1,0,0,0,0,1,2,3,3,1,,,,,,,,,,4,3,5,1,5,5
300718,10,1,5,2,20,43,5,4,3,5,1,2,4,2,2,4,3,2,2,1,1,2,3,2,2,4,5,3,4,2,4,1,4,3,3,0,0,0,0,0,0,1,0,0,4,2,2,2,2,2,1,5,5,5,5,5,0,0,0,0,0,0,1,0,2,2,3,2,2,2,3,4,1,1,3,3,99,0,0,0,1,0,0,0,0,0,0,1,1,7,1,7,1,2,3,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,43,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,5,2,5,4,1,1,1,1,1,0,0,0,0,2,2,3,1,2,1,0,0,0,0,0,0,0,0,1,1,5,1,5,8
300719,6,2,2,1,40,44,1,2,3,3,2,2,3,3,2,3,3,2,3,4,3,2,2,3,4,2,2,2,3,1,4,3,3,3,3,0,0,1,0,0,0,0,0,0,2,2,1,2,2,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,4,3,2,3,3,2,1,1,4,3,1,99,0,0,0,0,0,0,0,0,1,0,1,4,1,1,5,2,4,5,5,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,3,44,4,1,4,3,3,4,5,2,2,1,1,1,1,1,2,5,2,2,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,3,3,3,4,4,1,1,1,0,0,1,1,0,0,3,3,3,1,3,1,1,0,0,0,0,0,0,0,1,2,9,1,1,5
300720,6,2,4,5,40,11,1,4,5,4,2,5,5,5,5,3,3,5,5,5,5,2,2,3,3,1,1,1,1,1,2,2,3,2,2,1,1,1,0,0,1,1,0,0,5,2,2,2,2,2,1,5,5,5,4,2,1,0,0,0,0,0,0,0,5,2,2,2,1,3,5,1,2,5,2,1,2,0,0,0,0,0,0,0,0,1,0,1,1,6,6,1,1,1,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,23,1,99,99,99,2,99,3,3,3,1,2,1,2,1,1,2,4,1,2,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,3,5,3,5,5,2,0,0,0,0,0,1,0,0,1,1,2,1,4,1,1,0,0,0,0,0,0,0,1,2,10,2,3,9
300721,7,1,3,1,50,34,2,2,1,3,2,3,3,2,4,3,1,1,2,3,2,3,4,3,1,5,2,2,2,1,2,3,5,2,4,0,0,1,0,0,0,0,0,0,4,1,1,2,2,2,1,5,5,4,5,3,1,0,0,0,0,0,0,0,1,1,3,1,2,2,1,4,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,4,7,2,7,3,5,5,2,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,0,4,34,1,1,4,4,4,4,5,2,2,1,1,1,2,2,3,1,3,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,3,5,5,4,2,2,0,0,0,0,0,0,1,0,5,5,5,1,5,1,1,0,0,0,0,0,0,0,1,3,6,1,1,2
300722,5,1,3,1,40,21,2,3,2,3,1,1,3,3,3,2,3,1,2,4,4,1,3,3,3,3,2,2,2,1,2,2,3,1,3,1,1,1,0,0,0,1,0,0,3,1,1,2,2,1,1,4,5,2,2,1,1,0,0,0,0,0,0,0,1,2,3,2,2,1,2,1,2,3,3,4,1,0,0,0,0,0,0,0,0,1,0,4,2,2,4,4,1,2,5,3,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0,0,2,21,1,1,1,4,4,2,5,2,3,1,1,1,1,1,1,2,2,1,2,1,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,4,1,4,1,2,1,0,1,1,0,0,0,0,1,1,2,1,5,1,1,0,0,0,0,0,0,0,1,3,6,1,1,3
300723,6,1,5,4,25,21,4,2,3,5,2,2,3,2,2,3,3,2,2,3,4,1,3,3,1,5,2,3,5,1,3,4,5,3,2,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,1,4,5,5,5,5,1,0,0,0,0,0,0,0,3,2,4,2,4,1,3,4,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,3,4,4,7,2,2,4,5,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,3,21,2,2,2,3,4,4,4,2,1,1,2,1,1,1,1,2,2,1,2,1,,,,,,,,,,,,,1,0,1,1,0,0,0,0,3,5,1,5,2,2,1,0,0,0,1,0,0,0,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,3,7,1,1,3
300724,4,2,5,2,20,39,3,3,1,4,1,2,3,2,2,3,3,2,3,2,3,2,2,3,4,4,4,3,3,3,3,3,5,4,3,0,0,1,0,0,0,1,0,0,3,2,1,2,2,2,1,3,5,5,5,5,0,0,0,1,0,0,0,0,2,2,4,3,3,3,3,1,2,5,3,1,99,0,1,0,0,1,0,0,0,0,0,4,4,3,4,5,2,3,4,5,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,4,39,1,2,2,3,3,4,3,1,1,1,2,2,1,2,1,3,5,1,2,1,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,2,1,1,2,0,1,0,1,0,0,0,0,3,3,3,1,7,1,1,0,1,1,0,0,0,0,1,2,13,2,3,4
300725,6,1,3,1,80,13,1,2,3,2,4,2,3,3,4,4,2,3,3,5,3,2,3,3,3,1,1,2,1,2,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,1,2,2,2,2,3,5,5,5,5,1,0,0,0,0,0,0,1,0,2,1,3,3,2,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,4,3,5,2,6,2,4,4,4,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,4,13,2,2,2,4,4,2,5,3,2,1,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,2,3,2,4,4,2,1,1,0,0,0,0,0,0,2,2,4,1,4,1,1,0,0,0,0,0,0,0,1,3,9,1,1,1
300726,7,2,4,2,60,47,1,1,2,2,1,2,2,2,4,3,2,1,3,3,4,2,2,2,4,1,1,1,3,3,4,2,5,5,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,1,5,5,5,5,4,0,0,0,0,0,0,1,0,2,3,3,1,2,2,1,1,1,2,2,3,2,0,0,0,1,0,0,0,0,0,0,5,5,7,2,5,4,3,4,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3,41,1,3,2,2,2,3,5,2,2,1,1,1,2,1,2,4,4,3,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4,5,5,5,1,2,0,0,0,0,0,0,1,0,1,2,3,3,2,0,1,0,0,0,0,0,0,0,1,3,5,1,1,2
300727,8,2,4,1,80,40,1,2,2,2,2,2,3,3,3,2,1,2,3,4,3,3,3,3,3,1,1,1,1,1,4,4,4,4,4,0,0,0,0,0,0,1,0,0,2,2,2,1,2,2,3,5,5,4,4,3,1,0,0,0,0,0,0,0,2,3,3,3,2,1,2,1,99,99,2,2,2,0,1,0,0,0,0,0,0,0,0,4,3,3,3,4,3,4,5,4,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,4,41,2,1,4,3,2,4,4,3,2,1,2,1,1,2,1,3,3,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,3,3,5,5,2,1,1,1,0,0,0,0,0,2,2,2,1,3,1,1,0,0,0,0,0,0,0,1,2,9,4,,
300728,5,2,5,2,50,11,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,4,4,4,5,5,3,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,1,1,5,5,3,4,1,0,0,0,0,0,0,0,2,3,2,2,2,1,2,1,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,4,2,6,2,3,3,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,11,2,2,2,4,4,4,4,2,2,1,1,3,1,1,2,4,4,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,4,5,4,5,5,2,0,0,0,0,0,0,1,0,2,3,3,1,5,0,1,0,1,0,0,0,0,0,1,3,12,1,5,2
300729,4,1,3,1,70,27,2,1,1,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,0,0,0,1,0,0,0,0,3,1,1,2,2,2,1,5,5,5,4,4,1,0,0,0,0,0,0,0,1,1,3,2,2,3,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,4,4,3,4,4,1,5,5,4,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,4,13,1,1,2,4,4,4,3,2,3,2,2,2,2,2,2,3,3,1,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,3,2,5,3,2,0,0,1,0,0,0,0,0,1,2,2,1,4,1,1,0,0,0,0,0,0,0,99,2,6,1,5,5
